geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
4696050,en,NA,"North America",US,"United States",TX,Texas,,,Hankamer,618,America/Chicago
4696134,en,NA,"North America",US,"United States",TX,Texas,,,Hardin,618,America/Chicago
4696202,en,NA,"North America",US,"United States",TX,Texas,,,"Harker Heights",625,America/Chicago
4696228,en,NA,"North America",US,"United States",TX,Texas,,,Harleton,709,America/Chicago
4696233,en,NA,"North America",US,"United States",TX,Texas,,,Harlingen,636,America/Chicago
4696310,en,NA,"North America",US,"United States",TX,Texas,,,Harper,641,America/Chicago
4696582,en,NA,"North America",US,"United States",TX,Texas,,,Harwood,635,America/Chicago
4696593,en,NA,"North America",US,"United States",TX,Texas,,,Haskell,662,America/Chicago
4696605,en,NA,"North America",US,"United States",TX,Texas,,,Haslet,623,America/Chicago
4696686,en,NA,"North America",US,"United States",TX,Texas,,,Hawkins,709,America/Chicago
4696723,en,NA,"North America",US,"United States",TX,Texas,,,Hawley,662,America/Chicago
4696862,en,NA,"North America",US,"United States",TX,Texas,,,Hearne,625,America/Chicago
4696922,en,NA,"North America",US,"United States",TX,Texas,,,Hebbronville,600,America/Chicago
4697038,en,NA,"North America",US,"United States",TX,Texas,,,Helotes,641,America/Chicago
4697054,en,NA,"North America",US,"United States",TX,Texas,,,Hemphill,612,America/Chicago
4697060,en,NA,"North America",US,"United States",TX,Texas,,,Hempstead,618,America/Chicago
4697128,en,NA,"North America",US,"United States",TX,Texas,,,Henrietta,627,America/Chicago
4697330,en,NA,"North America",US,"United States",TX,Texas,,,Hewitt,625,America/Chicago
4697440,en,NA,"North America",US,"United States",TX,Texas,,,Hico,623,America/Chicago
4697442,en,NA,"North America",US,"United States",TX,Texas,,,Hidalgo,636,America/Chicago
4697652,en,NA,"North America",US,"United States",TX,Texas,,,Highlands,618,America/Chicago
4697867,en,NA,"North America",US,"United States",TX,Texas,,,Hillsboro,623,America/Chicago
4697988,en,NA,"North America",US,"United States",TX,Texas,,,Hitchcock,618,America/Chicago
4698026,en,NA,"North America",US,"United States",TX,Texas,,,Hobson,641,America/Chicago
4698041,en,NA,"North America",US,"United States",TX,Texas,,,Hockley,618,America/Chicago
4698254,en,NA,"North America",US,"United States",TX,Texas,,,Holland,625,America/Chicago
4698296,en,NA,"North America",US,"United States",TX,Texas,,,Holliday,627,America/Chicago
4698562,en,NA,"North America",US,"United States",TX,Texas,,,Hondo,641,America/Chicago
4698610,en,NA,"North America",US,"United States",TX,Texas,,,"Honey Grove",623,America/Chicago
4698646,en,NA,"North America",US,"United States",TX,Texas,,,Hooks,612,America/Chicago
4698864,en,NA,"North America",US,"United States",TX,Texas,,,"Horseshoe Bay",635,America/Chicago
4699066,en,NA,"North America",US,"United States",TX,Texas,,,Houston,618,America/Chicago
4699204,en,NA,"North America",US,"United States",TX,Texas,,,Howe,657,America/Chicago
4699235,en,NA,"North America",US,"United States",TX,Texas,,,Hubbard,623,America/Chicago
4699347,en,NA,"North America",US,"United States",TX,Texas,,,Huffman,618,America/Chicago
4699392,en,NA,"North America",US,"United States",TX,Texas,,,"Hughes Springs",612,America/Chicago
4699431,en,NA,"North America",US,"United States",TX,Texas,,,Hull,618,America/Chicago
4699442,en,NA,"North America",US,"United States",TX,Texas,,,Humble,618,America/Chicago
4699483,en,NA,"North America",US,"United States",TX,Texas,,,Hungerford,618,America/Chicago
4699533,en,NA,"North America",US,"United States",TX,Texas,,,Huntington,709,America/Chicago
4699540,en,NA,"North America",US,"United States",TX,Texas,,,Huntsville,618,America/Chicago
4699575,en,NA,"North America",US,"United States",TX,Texas,,,Hurst,623,America/Chicago
4699608,en,NA,"North America",US,"United States",TX,Texas,,,Hutchins,623,America/Chicago
4699626,en,NA,"North America",US,"United States",TX,Texas,,,Hutto,635,America/Chicago
4700023,en,NA,"North America",US,"United States",TX,Texas,,,Industry,618,America/Chicago
4700024,en,NA,"North America",US,"United States",TX,Texas,,,Inez,626,America/Chicago
4700033,en,NA,"North America",US,"United States",TX,Texas,,,Ingleside,600,America/Chicago
4700044,en,NA,"North America",US,"United States",TX,Texas,,,Ingram,641,America/Chicago
4700111,en,NA,"North America",US,"United States",TX,Texas,,,Iola,625,America/Chicago
4700122,en,NA,"North America",US,"United States",TX,Texas,,,"Iowa Park",627,America/Chicago
4700168,en,NA,"North America",US,"United States",TX,Texas,,,Irving,623,America/Chicago
4700234,en,NA,"North America",US,"United States",TX,Texas,,,Italy,623,America/Chicago
4700235,en,NA,"North America",US,"United States",TX,Texas,,,Itasca,623,America/Chicago
4700242,en,NA,"North America",US,"United States",TX,Texas,,,Ivanhoe,623,America/Chicago
4700455,en,NA,"North America",US,"United States",TX,Texas,,,Jacksboro,623,America/Chicago
4700550,en,NA,"North America",US,"United States",TX,Texas,,,Jacksonville,709,America/Chicago
4700718,en,NA,"North America",US,"United States",TX,Texas,,,Jarrell,625,America/Chicago
4700731,en,NA,"North America",US,"United States",TX,Texas,,,Jasper,692,America/Chicago
4700817,en,NA,"North America",US,"United States",TX,Texas,,,Jefferson,612,America/Chicago
4700948,en,NA,"North America",US,"United States",TX,Texas,,,Jermyn,627,America/Chicago
4701106,en,NA,"North America",US,"United States",TX,Texas,,,Joaquin,612,America/Chicago
4701346,en,NA,"North America",US,"United States",TX,Texas,,,"Johnson City",635,America/Chicago
4701659,en,NA,"North America",US,"United States",TX,Texas,,,Joshua,623,America/Chicago
4701686,en,NA,"North America",US,"United States",TX,Texas,,,Jourdanton,641,America/Chicago
4701791,en,NA,"North America",US,"United States",TX,Texas,,,Junction,661,America/Chicago
4701814,en,NA,"North America",US,"United States",TX,Texas,,,Justin,623,America/Chicago
4702641,en,NA,"North America",US,"United States",TX,Texas,,,Kamay,627,America/Chicago
4702664,en,NA,"North America",US,"United States",TX,Texas,,,"Karnes City",641,America/Chicago
4702728,en,NA,"North America",US,"United States",TX,Texas,,,Kaufman,623,America/Chicago
4702732,en,NA,"North America",US,"United States",TX,Texas,,,Katy,618,America/Chicago
4702785,en,NA,"North America",US,"United States",TX,Texas,,,Keene,623,America/Chicago
4702828,en,NA,"North America",US,"United States",TX,Texas,,,Keller,623,America/Chicago
4702913,en,NA,"North America",US,"United States",TX,Texas,,,Kemah,618,America/Chicago
4702914,en,NA,"North America",US,"United States",TX,Texas,,,Kemp,623,America/Chicago
4702938,en,NA,"North America",US,"United States",TX,Texas,,,Kendalia,641,America/Chicago
4702957,en,NA,"North America",US,"United States",TX,Texas,,,Kendleton,618,America/Chicago
4702965,en,NA,"North America",US,"United States",TX,Texas,,,Kenedy,641,America/Chicago
4702980,en,NA,"North America",US,"United States",TX,Texas,,,Kennard,709,America/Chicago
4702986,en,NA,"North America",US,"United States",TX,Texas,,,Kennedale,623,America/Chicago
4702998,en,NA,"North America",US,"United States",TX,Texas,,,Kempner,625,America/Chicago
4703063,en,NA,"North America",US,"United States",TX,Texas,,,Kerens,623,America/Chicago
4703078,en,NA,"North America",US,"United States",TX,Texas,,,Kerrville,641,America/Chicago
4703199,en,NA,"North America",US,"United States",TX,Texas,,,Kilgore,709,America/Chicago
4703223,en,NA,"North America",US,"United States",TX,Texas,,,Killeen,625,America/Chicago
4703368,en,NA,"North America",US,"United States",TX,Texas,,,Kingsbury,635,America/Chicago
4703372,en,NA,"North America",US,"United States",TX,Texas,,,Kingsland,635,America/Chicago
4703384,en,NA,"North America",US,"United States",TX,Texas,,,Kingsville,600,America/Chicago
4703438,en,NA,"North America",US,"United States",TX,Texas,,,Kirbyville,692,America/Chicago
4703553,en,NA,"North America",US,"United States",TX,Texas,,,Knippa,641,America/Chicago
4703578,en,NA,"North America",US,"United States",TX,Texas,,,"Knox City",627,America/Chicago
4703672,en,NA,"North America",US,"United States",TX,Texas,,,Kopperl,623,America/Chicago
4703701,en,NA,"North America",US,"United States",TX,Texas,,,Kosse,625,America/Chicago
4703726,en,NA,"North America",US,"United States",TX,Texas,,,Kountze,692,America/Chicago
4703760,en,NA,"North America",US,"United States",TX,Texas,,,Krum,623,America/Chicago
4703811,en,NA,"North America",US,"United States",TX,Texas,,,Kyle,635,America/Chicago
4703925,en,NA,"North America",US,"United States",TX,Texas,,,"La Coste",641,America/Chicago
4703938,en,NA,"North America",US,"United States",TX,Texas,,,"La Feria",636,America/Chicago
4703958,en,NA,"North America",US,"United States",TX,Texas,,,"La Grange",635,America/Chicago
4703997,en,NA,"North America",US,"United States",TX,Texas,,,"La Joya",636,America/Chicago
4704027,en,NA,"North America",US,"United States",TX,Texas,,,"La Marque",618,America/Chicago
4704108,en,NA,"North America",US,"United States",TX,Texas,,,"La Porte",618,America/Chicago
4704180,en,NA,"North America",US,"United States",TX,Texas,,,"La Vernia",641,America/Chicago
4704203,en,NA,"North America",US,"United States",TX,Texas,,,LaRue,709,America/Chicago
4704482,en,NA,"North America",US,"United States",TX,Texas,,,"Lake Dallas",623,America/Chicago
4704628,en,NA,"North America",US,"United States",TX,Texas,,,"Lake Jackson",618,America/Chicago
4705176,en,NA,"North America",US,"United States",TX,Texas,,,Lampasas,625,America/Chicago
4705191,en,NA,"North America",US,"United States",TX,Texas,,,Lancaster,623,America/Chicago
4705267,en,NA,"North America",US,"United States",TX,Texas,,,Laneville,709,America/Chicago
4705349,en,NA,"North America",US,"United States",TX,Texas,,,Laredo,749,America/Chicago
4705584,en,NA,"North America",US,"United States",TX,Texas,,,Lavon,623,America/Chicago
4705692,en,NA,"North America",US,"United States",TX,Texas,,,"League City",618,America/Chicago
4705702,en,NA,"North America",US,"United States",TX,Texas,,,Leakey,641,America/Chicago
4705708,en,NA,"North America",US,"United States",TX,Texas,,,Leander,635,America/Chicago
4705813,en,NA,"North America",US,"United States",TX,Texas,,,Leesville,641,America/Chicago
4705943,en,NA,"North America",US,"United States",TX,Texas,,,Leonard,623,America/Chicago
4706057,en,NA,"North America",US,"United States",TX,Texas,,,Lewisville,623,America/Chicago
4706068,en,NA,"North America",US,"United States",TX,Texas,,,Lexington,635,America/Chicago
4706088,en,NA,"North America",US,"United States",TX,Texas,,,Liberty,618,America/Chicago
4706161,en,NA,"North America",US,"United States",TX,Texas,,,"Liberty Hill",635,America/Chicago
4706298,en,NA,"North America",US,"United States",TX,Texas,,,Lillian,623,America/Chicago
4706386,en,NA,"North America",US,"United States",TX,Texas,,,Lindale,709,America/Chicago
4706404,en,NA,"North America",US,"United States",TX,Texas,,,Linden,612,America/Chicago
4706408,en,NA,"North America",US,"United States",TX,Texas,,,Lincoln,635,America/Chicago
4706431,en,NA,"North America",US,"United States",TX,Texas,,,Lindsay,623,America/Chicago
4706509,en,NA,"North America",US,"United States",TX,Texas,,,Lipan,623,America/Chicago
4706529,en,NA,"North America",US,"United States",TX,Texas,,,Lissie,618,America/Chicago
4706736,en,NA,"North America",US,"United States",TX,Texas,,,"Little Elm",623,America/Chicago
4706919,en,NA,"North America",US,"United States",TX,Texas,,,"Little River-Academy",625,America/Chicago
4707173,en,NA,"North America",US,"United States",TX,Texas,,,Livingston,618,America/Chicago
4707191,en,NA,"North America",US,"United States",TX,Texas,,,Llano,635,America/Chicago
4707295,en,NA,"North America",US,"United States",TX,Texas,,,Lockhart,635,America/Chicago
4707362,en,NA,"North America",US,"United States",TX,Texas,,,Lolita,618,America/Chicago
4707403,en,NA,"North America",US,"United States",TX,Texas,,,Lometa,625,America/Chicago
4707445,en,NA,"North America",US,"United States",TX,Texas,,,"Lone Oak",623,America/Chicago
4707479,en,NA,"North America",US,"United States",TX,Texas,,,"Lone Star",612,America/Chicago
4707593,en,NA,"North America",US,"United States",TX,Texas,,,"Long Branch",612,America/Chicago
4707814,en,NA,"North America",US,"United States",TX,Texas,,,Longview,709,America/Chicago
4707868,en,NA,"North America",US,"United States",TX,Texas,,,Lorena,625,America/Chicago
4707932,en,NA,"North America",US,"United States",TX,Texas,,,"Los Fresnos",636,America/Chicago
4707945,en,NA,"North America",US,"United States",TX,Texas,,,"Los Indios",636,America/Chicago
4708089,en,NA,"North America",US,"United States",TX,Texas,,,Louise,618,America/Chicago
4708138,en,NA,"North America",US,"United States",TX,Texas,,,Lovelady,709,America/Chicago
4708308,en,NA,"North America",US,"United States",TX,Texas,,,Lufkin,709,America/Chicago
4708320,en,NA,"North America",US,"United States",TX,Texas,,,Luling,635,America/Chicago
4708328,en,NA,"North America",US,"United States",TX,Texas,,,Lumberton,692,America/Chicago
4708403,en,NA,"North America",US,"United States",TX,Texas,,,Lyford,636,America/Chicago
4708466,en,NA,"North America",US,"United States",TX,Texas,,,Lyons,625,America/Chicago
4708477,en,NA,"North America",US,"United States",TX,Texas,,,Lytle,641,America/Chicago
4708535,en,NA,"North America",US,"United States",TX,Texas,,,Mabank,623,America/Chicago
4708703,en,NA,"North America",US,"United States",TX,Texas,,,Madisonville,625,America/Chicago
4708747,en,NA,"North America",US,"United States",TX,Texas,,,Magnolia,618,America/Chicago
4708877,en,NA,"North America",US,"United States",TX,Texas,,,Malakoff,623,America/Chicago
4708913,en,NA,"North America",US,"United States",TX,Texas,,,Malone,623,America/Chicago
4708936,en,NA,"North America",US,"United States",TX,Texas,,,Manchaca,635,America/Chicago
4708989,en,NA,"North America",US,"United States",TX,Texas,,,Manor,635,America/Chicago
4709013,en,NA,"North America",US,"United States",TX,Texas,,,Mansfield,623,America/Chicago
4709027,en,NA,"North America",US,"United States",TX,Texas,,,Manvel,618,America/Chicago
4709090,en,NA,"North America",US,"United States",TX,Texas,,,"Marble Falls",635,America/Chicago
4709144,en,NA,"North America",US,"United States",TX,Texas,,,Marietta,612,America/Chicago
4709161,en,NA,"North America",US,"United States",TX,Texas,,,Marion,641,America/Chicago
4709193,en,NA,"North America",US,"United States",TX,Texas,,,Markham,618,America/Chicago
4709215,en,NA,"North America",US,"United States",TX,Texas,,,Marlin,625,America/Chicago
4709236,en,NA,"North America",US,"United States",TX,Texas,,,Marquez,625,America/Chicago
4709272,en,NA,"North America",US,"United States",TX,Texas,,,Marshall,612,America/Chicago
4709320,en,NA,"North America",US,"United States",TX,Texas,,,Mart,625,America/Chicago
4709410,en,NA,"North America",US,"United States",TX,Texas,,,Martindale,635,America/Chicago
4709501,en,NA,"North America",US,"United States",TX,Texas,,,Mason,635,America/Chicago
4709615,en,NA,"North America",US,"United States",TX,Texas,,,Mathis,600,America/Chicago
4709652,en,NA,"North America",US,"United States",TX,Texas,,,Maud,612,America/Chicago
4709701,en,NA,"North America",US,"United States",TX,Texas,,,Maxwell,635,America/Chicago
4709710,en,NA,"North America",US,"United States",TX,Texas,,,May,662,America/Chicago
4709770,en,NA,"North America",US,"United States",TX,Texas,,,Maypearl,623,America/Chicago
4709796,en,NA,"North America",US,"United States",TX,Texas,,,McAllen,636,America/Chicago
4710129,en,NA,"North America",US,"United States",TX,Texas,,,McGregor,625,America/Chicago
4710178,en,NA,"North America",US,"United States",TX,Texas,,,McKinney,623,America/Chicago
4710484,en,NA,"North America",US,"United States",TX,Texas,,,Medina,641,America/Chicago
4710574,en,NA,"North America",US,"United States",TX,Texas,,,Melissa,623,America/Chicago
4710697,en,NA,"North America",US,"United States",TX,Texas,,,Menard,661,America/Chicago
4710749,en,NA,"North America",US,"United States",TX,Texas,,,Mercedes,636,America/Chicago
4710782,en,NA,"North America",US,"United States",TX,Texas,,,Meridian,623,America/Chicago
4710792,en,NA,"North America",US,"United States",TX,Texas,,,Merit,623,America/Chicago
4710826,en,NA,"North America",US,"United States",TX,Texas,,,Mesquite,623,America/Chicago
4710963,en,NA,"North America",US,"United States",TX,Texas,,,Mexia,625,America/Chicago
4711030,en,NA,"North America",US,"United States",TX,Texas,,,Mico,641,America/Chicago
4711156,en,NA,"North America",US,"United States",TX,Texas,,,Midlothian,623,America/Chicago
4711315,en,NA,"North America",US,"United States",TX,Texas,,,Milford,623,America/Chicago
4711535,en,NA,"North America",US,"United States",TX,Texas,,,Millersview,661,America/Chicago
4711570,en,NA,"North America",US,"United States",TX,Texas,,,Millsap,623,America/Chicago
4711628,en,NA,"North America",US,"United States",TX,Texas,,,Mineola,709,America/Chicago
4711647,en,NA,"North America",US,"United States",TX,Texas,,,"Mineral Wells",623,America/Chicago
4711725,en,NA,"North America",US,"United States",TX,Texas,,,Mission,636,America/Chicago
4711801,en,NA,"North America",US,"United States",TX,Texas,,,"Missouri City",618,America/Chicago
4711967,en,NA,"North America",US,"United States",TX,Texas,,,"Mont Belvieu",618,America/Chicago
4712033,en,NA,"North America",US,"United States",TX,Texas,,,Montgomery,618,America/Chicago
4712097,en,NA,"North America",US,"United States",TX,Texas,,,Moody,625,America/Chicago
4712258,en,NA,"North America",US,"United States",TX,Texas,,,Moran,662,America/Chicago
4712467,en,NA,"North America",US,"United States",TX,Texas,,,Moscow,709,America/Chicago
4712587,en,NA,"North America",US,"United States",TX,Texas,,,Moulton,635,America/Chicago
4712711,en,NA,"North America",US,"United States",TX,Texas,,,"Mount Enterprise",709,America/Chicago
4712933,en,NA,"North America",US,"United States",TX,Texas,,,"Mount Pleasant",612,America/Chicago
4713032,en,NA,"North America",US,"United States",TX,Texas,,,"Mount Vernon",709,America/Chicago
4713197,en,NA,"North America",US,"United States",TX,Texas,,,"Mountain Home",641,America/Chicago
4713351,en,NA,"North America",US,"United States",TX,Texas,,,Muenster,623,America/Chicago
4713401,en,NA,"North America",US,"United States",TX,Texas,,,Muldoon,635,America/Chicago
4713435,en,NA,"North America",US,"United States",TX,Texas,,,Mullin,635,America/Chicago
4713452,en,NA,"North America",US,"United States",TX,Texas,,,Munday,627,America/Chicago
4713492,en,NA,"North America",US,"United States",TX,Texas,,,Murchison,709,America/Chicago
4713735,en,NA,"North America",US,"United States",TX,Texas,,,Nacogdoches,709,America/Chicago
4713782,en,NA,"North America",US,"United States",TX,Texas,,,Naples,612,America/Chicago
4713800,en,NA,"North America",US,"United States",TX,Texas,,,Nash,612,America/Chicago
4713866,en,NA,"North America",US,"United States",TX,Texas,,,Navasota,618,America/Chicago
4713932,en,NA,"North America",US,"United States",TX,Texas,,,Nederland,692,America/Chicago
4713946,en,NA,"North America",US,"United States",TX,Texas,,,Needville,618,America/Chicago
4714062,en,NA,"North America",US,"United States",TX,Texas,,,Nevada,623,America/Chicago
4714126,en,NA,"North America",US,"United States",TX,Texas,,,"New Boston",612,America/Chicago
4714131,en,NA,"North America",US,"United States",TX,Texas,,,"New Braunfels",641,America/Chicago
4714149,en,NA,"North America",US,"United States",TX,Texas,,,"New Caney",618,America/Chicago
4714592,en,NA,"North America",US,"United States",TX,Texas,,,"New Ulm",618,America/Chicago
4714603,en,NA,"North America",US,"United States",TX,Texas,,,"New Waverly",618,America/Chicago
4714660,en,NA,"North America",US,"United States",TX,Texas,,,Newark,623,America/Chicago
4714671,en,NA,"North America",US,"United States",TX,Texas,,,Newcastle,627,America/Chicago
4714829,en,NA,"North America",US,"United States",TX,Texas,,,Nixon,641,America/Chicago
4714865,en,NA,"North America",US,"United States",TX,Texas,,,Nocona,627,America/Chicago
4714921,en,NA,"North America",US,"United States",TX,Texas,,,Nordheim,641,America/Chicago
4714963,en,NA,"North America",US,"United States",TX,Texas,,,Normangee,625,America/Chicago
4715292,en,NA,"North America",US,"United States",TX,Texas,,,"North Richland Hills",623,America/Chicago
4715544,en,NA,"North America",US,"United States",TX,Texas,,,"North Zulch",625,America/Chicago
4716050,en,NA,"North America",US,"United States",TX,Texas,,,Oakwood,623,America/Chicago
4716202,en,NA,"North America",US,"United States",TX,Texas,,,Oklaunion,627,America/Chicago
4716655,en,NA,"North America",US,"United States",TX,Texas,,,Olmito,636,America/Chicago
4716683,en,NA,"North America",US,"United States",TX,Texas,,,Olney,627,America/Chicago
4716696,en,NA,"North America",US,"United States",TX,Texas,,,Omaha,612,America/Chicago
4716701,en,NA,"North America",US,"United States",TX,Texas,,,Onalaska,618,America/Chicago
4716805,en,NA,"North America",US,"United States",TX,Texas,,,Orange,692,America/Chicago
4716812,en,NA,"North America",US,"United States",TX,Texas,,,"Orange Grove",600,America/Chicago
4716824,en,NA,"North America",US,"United States",TX,Texas,,,Orchard,618,America/Chicago
4716833,en,NA,"North America",US,"United States",TX,Texas,,,"Ore City",709,America/Chicago
4716998,en,NA,"North America",US,"United States",TX,Texas,,,Overton,709,America/Chicago
4717014,en,NA,"North America",US,"United States",TX,Texas,,,Ovalo,662,America/Chicago
4717180,en,NA,"North America",US,"United States",TX,Texas,,,Paige,635,America/Chicago
4717199,en,NA,"North America",US,"United States",TX,Texas,,,"Paint Rock",661,America/Chicago
4717218,en,NA,"North America",US,"United States",TX,Texas,,,Palacios,618,America/Chicago
4717232,en,NA,"North America",US,"United States",TX,Texas,,,Palestine,623,America/Chicago
4717283,en,NA,"North America",US,"United States",TX,Texas,,,Palmer,623,America/Chicago
4717546,en,NA,"North America",US,"United States",TX,Texas,,,Paradise,623,America/Chicago
4717560,en,NA,"North America",US,"United States",TX,Texas,,,Paris,623,America/Chicago
4717782,en,NA,"North America",US,"United States",TX,Texas,,,Pasadena,618,America/Chicago
4717936,en,NA,"North America",US,"United States",TX,Texas,,,Pattonville,623,America/Chicago
4718097,en,NA,"North America",US,"United States",TX,Texas,,,Pearland,618,America/Chicago
4718107,en,NA,"North America",US,"United States",TX,Texas,,,Pearsall,641,America/Chicago
4718225,en,NA,"North America",US,"United States",TX,Texas,,,"Pecan Gap",623,America/Chicago
4718381,en,NA,"North America",US,"United States",TX,Texas,,,Penitas,636,America/Chicago
4718651,en,NA,"North America",US,"United States",TX,Texas,,,Petrolia,627,America/Chicago
4718675,en,NA,"North America",US,"United States",TX,Texas,,,Pettus,600,America/Chicago
4718711,en,NA,"North America",US,"United States",TX,Texas,,,Pflugerville,635,America/Chicago
4718721,en,NA,"North America",US,"United States",TX,Texas,,,Pharr,636,America/Chicago
4718884,en,NA,"North America",US,"United States",TX,Texas,,,Pierce,618,America/Chicago
4719021,en,NA,"North America",US,"United States",TX,Texas,,,"Pilot Point",623,America/Chicago
4719246,en,NA,"North America",US,"United States",TX,Texas,,,Pinehurst,618,America/Chicago
4719252,en,NA,"North America",US,"United States",TX,Texas,,,Pineland,612,America/Chicago
4719349,en,NA,"North America",US,"United States",TX,Texas,,,"Pipe Creek",641,America/Chicago
4719416,en,NA,"North America",US,"United States",TX,Texas,,,Pittsburg,612,America/Chicago
4719457,en,NA,"North America",US,"United States",TX,Texas,,,Plano,623,America/Chicago
4719465,en,NA,"North America",US,"United States",TX,Texas,,,Plantersville,618,America/Chicago
4719720,en,NA,"North America",US,"United States",TX,Texas,,,Pleasanton,641,America/Chicago
4719846,en,NA,"North America",US,"United States",TX,Texas,,,"Point Comfort",618,America/Chicago
4719853,en,NA,"North America",US,"United States",TX,Texas,,,Pointblank,618,America/Chicago
4719860,en,NA,"North America",US,"United States",TX,Texas,,,Point,623,America/Chicago
4719922,en,NA,"North America",US,"United States",TX,Texas,,,Pollok,709,America/Chicago
4719966,en,NA,"North America",US,"United States",TX,Texas,,,Ponder,623,America/Chicago
4720010,en,NA,"North America",US,"United States",TX,Texas,,,Poolville,623,America/Chicago
4720036,en,NA,"North America",US,"United States",TX,Texas,,,"Port Aransas",600,America/Chicago
4720039,en,NA,"North America",US,"United States",TX,Texas,,,"Port Arthur",692,America/Chicago
4720048,en,NA,"North America",US,"United States",TX,Texas,,,"Port Bolivar",618,America/Chicago
4720060,en,NA,"North America",US,"United States",TX,Texas,,,"Port Isabel",636,America/Chicago
4720067,en,NA,"North America",US,"United States",TX,Texas,,,"Port Lavaca",618,America/Chicago
4720072,en,NA,"North America",US,"United States",TX,Texas,,,"Port Neches",692,America/Chicago
4720093,en,NA,"North America",US,"United States",TX,Texas,,,Porter,618,America/Chicago
4720131,en,NA,"North America",US,"United States",TX,Texas,,,Portland,600,America/Chicago
4720270,en,NA,"North America",US,"United States",TX,Texas,,,Poteet,641,America/Chicago
4720272,en,NA,"North America",US,"United States",TX,Texas,,,Poth,641,America/Chicago
4720314,en,NA,"North America",US,"United States",TX,Texas,,,Pottsboro,657,America/Chicago
4720335,en,NA,"North America",US,"United States",TX,Texas,,,Powell,623,America/Chicago
4720493,en,NA,"North America",US,"United States",TX,Texas,,,"Prairie View",618,America/Chicago
4720529,en,NA,"North America",US,"United States",TX,Texas,,,Premont,600,America/Chicago
4720743,en,NA,"North America",US,"United States",TX,Texas,,,Princeton,623,America/Chicago
4720789,en,NA,"North America",US,"United States",TX,Texas,,,Progreso,636,America/Chicago
4720833,en,NA,"North America",US,"United States",TX,Texas,,,Prosper,623,America/Chicago
4720958,en,NA,"North America",US,"United States",TX,Texas,,,Purdon,623,America/Chicago
4721023,en,NA,"North America",US,"United States",TX,Texas,,,Quanah,627,America/Chicago
4721041,en,NA,"North America",US,"United States",TX,Texas,,,"Queen City",612,America/Chicago
4721089,en,NA,"North America",US,"United States",TX,Texas,,,Quinlan,623,America/Chicago
4721115,en,NA,"North America",US,"United States",TX,Texas,,,Quitman,709,America/Chicago
4721284,en,NA,"North America",US,"United States",TX,Texas,,,Rainbow,623,America/Chicago
4721504,en,NA,"North America",US,"United States",TX,Texas,,,Ranger,662,America/Chicago
4721633,en,NA,"North America",US,"United States",TX,Texas,,,Ravenna,657,America/Chicago
4721703,en,NA,"North America",US,"United States",TX,Texas,,,Raymondville,636,America/Chicago
4721726,en,NA,"North America",US,"United States",TX,Texas,,,Raywood,618,America/Chicago
4721921,en,NA,"North America",US,"United States",TX,Texas,,,"Red Oak",623,America/Chicago
4721956,en,NA,"North America",US,"United States",TX,Texas,,,"Red Rock",635,America/Chicago
4722145,en,NA,"North America",US,"United States",TX,Texas,,,Refugio,600,America/Chicago
4722214,en,NA,"North America",US,"United States",TX,Texas,,,Reklaw,709,America/Chicago
4722533,en,NA,"North America",US,"United States",TX,Texas,,,Rhome,623,America/Chicago
4722543,en,NA,"North America",US,"United States",TX,Texas,,,Rice,623,America/Chicago
4722625,en,NA,"North America",US,"United States",TX,Texas,,,Richardson,623,America/Chicago
4722651,en,NA,"North America",US,"United States",TX,Texas,,,Richland,623,America/Chicago
4722684,en,NA,"North America",US,"United States",TX,Texas,,,Richmond,618,America/Chicago
4722757,en,NA,"North America",US,"United States",TX,Texas,,,Riesel,625,America/Chicago
4722837,en,NA,"North America",US,"United States",TX,Texas,,,"Rio Grande City",636,America/Chicago
4722843,en,NA,"North America",US,"United States",TX,Texas,,,"Rio Hondo",636,America/Chicago
4722847,en,NA,"North America",US,"United States",TX,Texas,,,"Rio Vista",623,America/Chicago
4722867,en,NA,"North America",US,"United States",TX,Texas,,,"Rising Star",662,America/Chicago
4722966,en,NA,"North America",US,"United States",TX,Texas,,,Riverside,618,America/Chicago
4723008,en,NA,"North America",US,"United States",TX,Texas,,,Riviera,600,America/Chicago
4723024,en,NA,"North America",US,"United States",TX,Texas,,,Roanoke,623,America/Chicago
4723212,en,NA,"North America",US,"United States",TX,Texas,,,Robstown,600,America/Chicago
4723225,en,NA,"North America",US,"United States",TX,Texas,,,Rochelle,662,America/Chicago
4723321,en,NA,"North America",US,"United States",TX,Texas,,,"Rock Island",618,America/Chicago
4723369,en,NA,"North America",US,"United States",TX,Texas,,,Rockdale,625,America/Chicago
4723406,en,NA,"North America",US,"United States",TX,Texas,,,Rockwall,623,America/Chicago
4723422,en,NA,"North America",US,"United States",TX,Texas,,,Rockport,600,America/Chicago
4723670,en,NA,"North America",US,"United States",TX,Texas,,,Rogers,625,America/Chicago
4723819,en,NA,"North America",US,"United States",TX,Texas,,,Rosanky,635,America/Chicago
4723869,en,NA,"North America",US,"United States",TX,Texas,,,Rosebud,625,America/Chicago
4723914,en,NA,"North America",US,"United States",TX,Texas,,,Rosenberg,618,America/Chicago
4723944,en,NA,"North America",US,"United States",TX,Texas,,,Rosharon,618,America/Chicago
